0,1,2,3,4,5,columns,values
61,3,3,0,0.0,0.0,829,3.0
77,3,1,0,0.0,0.0,845,1.0
81,3,219,0,0.0,0.0,849,219.0
84,3,211,0,0.0,0.0,852,211.0
156,3,157,54,0.0,0.0,924,13981.0
165,3,21,1,0.0,0.0,933,277.0
201,3,5,0,0.0,0.0,969,5.0
146,1,23,0,0.0,0.0,402,23.0
157,1,2,0,0.0,0.0,413,2.0
185,1,2,0,0.0,0.0,441,2.0
24,2,44,1,0.0,0.0,536,300.0
56,2,176,105,40.0,0.0,568,2648496.0
62,2,15,0,0.0,0.0,574,15.0
209,2,16,0,0.0,0.0,721,16.0
213,2,105,0,0.0,0.0,725,105.0
45,3,230,0,0.0,0.0,813,230.0
61,3,3,0,0.0,0.0,829,3.0
77,3,1,0,0.0,0.0,845,1.0
81,3,219,0,0.0,0.0,849,219.0
84,3,212,0,0.0,0.0,852,212.0
156,3,35,55,0.0,0.0,924,14115.0
165,3,21,1,0.0,0.0,933,277.0
201,3,5,0,0.0,0.0,969,5.0
146,1,23,0,0.0,0.0,402,23.0
157,1,2,0,0.0,0.0,413,2.0
185,1,2,0,0.0,0.0,441,2.0
24,2,45,1,0.0,0.0,536,301.0
56,2,115,172,40.0,0.0,568,2665587.0
62,2,16,0,0.0,0.0,574,16.0
209,2,16,0,0.0,0.0,721,16.0
213,2,106,0,0.0,0.0,725,106.0
45,3,240,0,0.0,0.0,813,240.0
61,3,4,0,0.0,0.0,829,4.0
77,3,1,0,0.0,0.0,845,1.0
81,3,219,0,0.0,0.0,849,219.0
84,3,214,0,0.0,0.0,852,214.0
156,3,170,55,0.0,0.0,924,14250.0
165,3,22,1,0.0,0.0,933,278.0
201,3,5,0,0.0,0.0,969,5.0
146,1,23,0,0.0,0.0,402,23.0
157,1,2,0,0.0,0.0,413,2.0
185,1,2,0,0.0,0.0,441,2.0
24,2,45,1,0.0,0.0,536,301.0
56,2,213,205,40.0,0.0,568,2674133.0
62,2,16,0,0.0,0.0,574,16.0
209,2,16,0,0.0,0.0,721,16.0
213,2,106,0,0.0,0.0,725,106.0
45,3,246,0,0.0,0.0,813,246.0
61,3,4,0,0.0,0.0,829,4.0
77,3,1,0,0.0,0.0,845,1.0
81,3,219,0,0.0,0.0,849,219.0
84,3,215,0,0.0,0.0,852,215.0
156,3,238,55,0.0,0.0,924,14318.0
165,3,22,1,0.0,0.0,933,278.0
201,3,4,0,0.0,0.0,969,4.0
146,1,24,0,0.0,0.0,402,24.0
157,1,2,0,0.0,0.0,413,2.0
185,1,2,0,0.0,0.0,441,2.0
24,2,46,1,0.0,0.0,536,302.0
56,2,153,16,41.0,0.0,568,2691225.0
62,2,17,0,0.0,0.0,574,17.0
209,2,17,0,0.0,0.0,721,17.0
213,2,106,0,0.0,0.0,725,106.0
45,3,1,1,0.0,0.0,813,257.0
61,3,4,0,0.0,0.0,829,4.0
77,3,1,0,0.0,0.0,845,1.0
81,3,219,0,0.0,0.0,849,219.0
84,3,216,0,0.0,0.0,852,216.0
156,3,118,56,0.0,0.0,924,14454.0
165,3,22,1,0.0,0.0,933,278.0
201,3,4,0,0.0,0.0,969,4.0
146,1,24,0,0.0,0.0,402,24.0
157,1,2,0,0.0,0.0,413,2.0
185,1,3,0,0.0,0.0,441,3.0
24,2,46,1,0.0,0.0,536,302.0
56,2,94,83,41.0,0.0,568,2708318.0
62,2,18,0,0.0,0.0,574,18.0
209,2,17,0,0.0,0.0,721,17.0
213,2,106,0,0.0,0.0,725,106.0
45,3,12,1,0.0,0.0,813,268.0
61,3,4,0,0.0,0.0,829,4.0
77,3,1,0,0.0,0.0,845,1.0
81,3,219,0,0.0,0.0,849,219.0
84,3,218,0,0.0,0.0,852,218.0
156,3,0,57,0.0,0.0,924,14592.0
165,3,23,1,0.0,0.0,933,279.0
201,3,4,0,0.0,0.0,969,4.0
146,1,24,0,0.0,0.0,402,24.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,47,1,0.0,0.0,536,303.0
56,2,33,150,41.0,0.0,568,2725409.0
62,2,19,0,0.0,0.0,574,19.0
209,2,17,0,0.0,0.0,721,17.0
213,2,106,0,0.0,0.0,725,106.0
45,3,23,1,0.0,0.0,813,279.0
61,3,4,0,0.0,0.0,829,4.0
77,3,1,0,0.0,0.0,845,1.0
81,3,218,0,0.0,0.0,849,218.0
84,3,219,0,0.0,0.0,852,219.0
156,3,139,57,0.0,0.0,924,14731.0
165,3,23,1,0.0,0.0,933,279.0
201,3,4,0,0.0,0.0,969,4.0
146,1,25,0,0.0,0.0,402,25.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,47,1,0.0,0.0,536,303.0
56,2,225,216,41.0,0.0,568,2742497.0
62,2,20,0,0.0,0.0,574,20.0
209,2,17,0,0.0,0.0,721,17.0
213,2,106,0,0.0,0.0,725,106.0
45,3,34,1,0.0,0.0,813,290.0
61,3,5,0,0.0,0.0,829,5.0
77,3,1,0,0.0,0.0,845,1.0
81,3,218,0,0.0,0.0,849,218.0
84,3,221,0,0.0,0.0,852,221.0
156,3,23,58,0.0,0.0,924,14871.0
165,3,23,1,0.0,0.0,933,279.0
201,3,4,0,0.0,0.0,969,4.0
146,1,25,0,0.0,0.0,402,25.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,48,1,0.0,0.0,536,304.0
56,2,157,27,42.0,0.0,568,2759581.0
62,2,21,0,0.0,0.0,574,21.0
209,2,17,0,0.0,0.0,721,17.0
213,2,106,0,0.0,0.0,725,106.0
45,3,46,1,0.0,0.0,813,302.0
61,3,5,0,0.0,0.0,829,5.0
77,3,1,0,0.0,0.0,845,1.0
81,3,218,0,0.0,0.0,849,218.0
84,3,222,0,0.0,0.0,852,222.0
156,3,164,58,0.0,0.0,924,15012.0
165,3,23,1,0.0,0.0,933,279.0
201,3,3,0,0.0,0.0,969,3.0
146,1,25,0,0.0,0.0,402,25.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,49,1,0.0,0.0,536,305.0
56,2,82,94,42.0,0.0,568,2776658.0
62,2,21,0,0.0,0.0,574,21.0
209,2,17,0,0.0,0.0,721,17.0
213,2,106,0,0.0,0.0,725,106.0
45,3,58,1,0.0,0.0,813,314.0
61,3,5,0,0.0,0.0,829,5.0
77,3,1,0,0.0,0.0,845,1.0
81,3,218,0,0.0,0.0,849,218.0
84,3,224,0,0.0,0.0,852,224.0
156,3,50,59,0.0,0.0,924,15154.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,25,0,0.0,0.0,402,25.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,49,1,0.0,0.0,536,305.0
56,2,171,127,42.0,0.0,568,2785195.0
62,2,22,0,0.0,0.0,574,22.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,64,1,0.0,0.0,813,320.0
61,3,5,0,0.0,0.0,829,5.0
77,3,1,0,0.0,0.0,845,1.0
81,3,218,0,0.0,0.0,849,218.0
84,3,225,0,0.0,0.0,852,225.0
156,3,122,59,0.0,0.0,924,15226.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,26,0,0.0,0.0,402,26.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,49,1,0.0,0.0,536,305.0
56,2,85,194,42.0,0.0,568,2802261.0
62,2,23,0,0.0,0.0,574,23.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,76,1,0.0,0.0,813,332.0
61,3,6,0,0.0,0.0,829,6.0
77,3,1,0,0.0,0.0,845,1.0
81,3,217,0,0.0,0.0,849,217.0
84,3,226,0,0.0,0.0,852,226.0
156,3,10,60,0.0,0.0,924,15370.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,26,0,0.0,0.0,402,26.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,50,1,0.0,0.0,536,306.0
56,2,247,4,43.0,0.0,568,2819319.0
62,2,24,0,0.0,0.0,574,24.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,88,1,0.0,0.0,813,344.0
61,3,6,0,0.0,0.0,829,6.0
77,3,1,0,0.0,0.0,845,1.0
81,3,217,0,0.0,0.0,849,217.0
84,3,228,0,0.0,0.0,852,228.0
156,3,155,60,0.0,0.0,924,15515.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,26,0,0.0,0.0,402,26.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,51,1,0.0,0.0,536,307.0
56,2,141,71,43.0,0.0,568,2836365.0
62,2,25,0,0.0,0.0,574,25.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,100,1,0.0,0.0,813,356.0
61,3,6,0,0.0,0.0,829,6.0
77,3,1,0,0.0,0.0,845,1.0
81,3,217,0,0.0,0.0,849,217.0
84,3,230,0,0.0,0.0,852,230.0
156,3,46,61,0.0,0.0,924,15662.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,27,0,0.0,0.0,402,27.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,51,1,0.0,0.0,536,307.0
56,2,23,138,43.0,0.0,568,2853399.0
62,2,26,0,0.0,0.0,574,26.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,112,1,0.0,0.0,813,368.0
61,3,7,0,0.0,0.0,829,7.0
77,3,1,0,0.0,0.0,845,1.0
81,3,217,0,0.0,0.0,849,217.0
84,3,231,0,0.0,0.0,852,231.0
156,3,193,61,0.0,0.0,924,15809.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,27,0,0.0,0.0,402,27.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,51,1,0.0,0.0,536,307.0
56,2,87,171,43.0,0.0,568,2861911.0
62,2,27,0,0.0,0.0,574,27.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,118,1,0.0,0.0,813,374.0
61,3,7,0,0.0,0.0,829,7.0
77,3,1,0,0.0,0.0,845,1.0
81,3,217,0,0.0,0.0,849,217.0
84,3,232,0,0.0,0.0,852,232.0
156,3,12,62,0.0,0.0,924,15884.0
165,3,24,1,0.0,0.0,933,280.0
201,3,3,0,0.0,0.0,969,3.0
146,1,27,0,0.0,0.0,402,27.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,52,1,0.0,0.0,536,308.0
56,2,205,237,43.0,0.0,568,2878925.0
62,2,28,0,0.0,0.0,574,28.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,130,1,0.0,0.0,813,386.0
61,3,7,0,0.0,0.0,829,7.0
77,3,1,0,0.0,0.0,845,1.0
81,3,216,0,0.0,0.0,849,216.0
84,3,234,0,0.0,0.0,852,234.0
156,3,161,62,0.0,0.0,924,16033.0
165,3,25,1,0.0,0.0,933,281.0
201,3,2,0,0.0,0.0,969,2.0
146,1,28,0,0.0,0.0,402,28.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,52,1,0.0,0.0,536,308.0
56,2,50,48,44.0,0.0,568,2895922.0
62,2,29,0,0.0,0.0,574,29.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,143,1,0.0,0.0,813,399.0
61,3,8,0,0.0,0.0,829,8.0
77,3,1,0,0.0,0.0,845,1.0
81,3,216,0,0.0,0.0,849,216.0
84,3,235,0,0.0,0.0,852,235.0
156,3,55,63,0.0,0.0,924,16183.0
165,3,25,1,0.0,0.0,933,281.0
201,3,2,0,0.0,0.0,969,2.0
146,1,28,0,0.0,0.0,402,28.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,53,1,0.0,0.0,536,309.0
56,2,134,114,44.0,0.0,568,2912902.0
62,2,30,0,0.0,0.0,574,30.0
209,2,17,0,0.0,0.0,721,17.0
213,2,107,0,0.0,0.0,725,107.0
45,3,155,1,0.0,0.0,813,411.0
61,3,8,0,0.0,0.0,829,8.0
77,3,1,0,0.0,0.0,845,1.0
81,3,216,0,0.0,0.0,849,216.0
84,3,237,0,0.0,0.0,852,237.0
156,3,207,63,0.0,0.0,924,16335.0
165,3,25,1,0.0,0.0,933,281.0
201,3,2,0,0.0,0.0,969,2.0
146,1,28,0,0.0,0.0,402,28.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,54,1,0.0,0.0,536,310.0
56,2,199,180,44.0,0.0,568,2929863.0
62,2,31,0,0.0,0.0,574,31.0
209,2,17,0,0.0,0.0,721,17.0
213,2,108,0,0.0,0.0,725,108.0
45,3,167,1,0.0,0.0,813,423.0
61,3,8,0,0.0,0.0,829,8.0
77,3,1,0,0.0,0.0,845,1.0
81,3,216,0,0.0,0.0,849,216.0
84,3,239,0,0.0,0.0,852,239.0
156,3,104,64,0.0,0.0,924,16488.0
165,3,25,1,0.0,0.0,933,281.0
201,3,2,0,0.0,0.0,969,2.0
146,1,29,0,0.0,0.0,402,29.0
157,1,3,0,0.0,0.0,413,3.0
185,1,3,0,0.0,0.0,441,3.0
24,2,54,1,0.0,0.0,536,310.0
56,2,244,246,44.0,0.0,568,2946804.0
62,2,33,0,0.0,0.0,574,33.0
209,2,17,0,0.0,0.0,721,17.0
213,2,108,0,0.0,0.0,725,108.0
45,3,180,1,0.0,0.0,813,436.0
61,3,9,0,0.0,0.0,829,9.0
77,3,1,0,0.0,0.0,845,1.0
81,3,215,0,0.0,0.0,849,215.0
84,3,240,0,0.0,0.0,852,240.0
156,3,2,65,0.0,0.0,924,16642.0
165,3,25,1,0.0,0.0,933,281.0
201,3,2,0,0.0,0.0,969,2.0
146,1,29,0,0.0,0.0,402,29.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,55,1,0.0,0.0,536,311.0
56,2,11,57,45.0,0.0,568,2963723.0
62,2,34,0,0.0,0.0,574,34.0
209,2,17,0,0.0,0.0,721,17.0
213,2,108,0,0.0,0.0,725,108.0
45,3,192,1,0.0,0.0,813,448.0
61,3,9,0,0.0,0.0,829,9.0
77,3,1,0,0.0,0.0,845,1.0
81,3,215,0,0.0,0.0,849,215.0
84,3,242,0,0.0,0.0,852,242.0
156,3,158,65,0.0,0.0,924,16798.0
165,3,25,1,0.0,0.0,933,281.0
201,3,2,0,0.0,0.0,969,2.0
146,1,29,0,0.0,0.0,402,29.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,55,1,0.0,0.0,536,311.0
56,2,11,123,45.0,0.0,568,2980619.0
62,2,35,0,0.0,0.0,574,35.0
209,2,18,0,0.0,0.0,721,18.0
213,2,108,0,0.0,0.0,725,108.0
45,3,204,1,0.0,0.0,813,460.0
61,3,10,0,0.0,0.0,829,10.0
77,3,1,0,0.0,0.0,845,1.0
81,3,215,0,0.0,0.0,849,215.0
84,3,243,0,0.0,0.0,852,243.0
156,3,59,66,0.0,0.0,924,16955.0
165,3,24,1,0.0,0.0,933,280.0
201,3,2,0,0.0,0.0,969,2.0
146,1,30,0,0.0,0.0,402,30.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,55,1,0.0,0.0,536,311.0
56,2,2,156,45.0,0.0,568,2989058.0
62,2,36,0,0.0,0.0,574,36.0
209,2,18,0,0.0,0.0,721,18.0
213,2,108,0,0.0,0.0,725,108.0
45,3,210,1,0.0,0.0,813,466.0
61,3,10,0,0.0,0.0,829,10.0
77,3,1,0,0.0,0.0,845,1.0
81,3,215,0,0.0,0.0,849,215.0
84,3,244,0,0.0,0.0,852,244.0
156,3,137,66,0.0,0.0,924,17033.0
165,3,24,1,0.0,0.0,933,280.0
201,3,2,0,0.0,0.0,969,2.0
146,1,30,0,0.0,0.0,402,30.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,56,1,0.0,0.0,536,312.0
56,2,220,221,45.0,0.0,568,3005916.0
62,2,38,0,0.0,0.0,574,38.0
209,2,18,0,0.0,0.0,721,18.0
213,2,108,0,0.0,0.0,725,108.0
45,3,221,1,0.0,0.0,813,477.0
61,3,11,0,0.0,0.0,829,11.0
77,3,1,0,0.0,0.0,845,1.0
81,3,215,0,0.0,0.0,849,215.0
84,3,246,0,0.0,0.0,852,246.0
156,3,40,67,0.0,0.0,924,17192.0
165,3,24,1,0.0,0.0,933,280.0
201,3,2,0,0.0,0.0,969,2.0
146,1,30,0,0.0,0.0,402,30.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,56,1,0.0,0.0,536,312.0
56,2,155,31,46.0,0.0,568,3022747.0
62,2,39,0,0.0,0.0,574,39.0
209,2,18,0,0.0,0.0,721,18.0
213,2,108,0,0.0,0.0,725,108.0
45,3,233,1,0.0,0.0,813,489.0
61,3,11,0,0.0,0.0,829,11.0
77,3,1,0,0.0,0.0,845,1.0
81,3,214,0,0.0,0.0,849,214.0
84,3,247,0,0.0,0.0,852,247.0
156,3,200,67,0.0,0.0,924,17352.0
165,3,24,1,0.0,0.0,933,280.0
201,3,2,0,0.0,0.0,969,2.0
146,1,31,0,0.0,0.0,402,31.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,57,1,0.0,0.0,536,313.0
56,2,61,97,46.0,0.0,568,3039549.0
62,2,41,0,0.0,0.0,574,41.0
209,2,18,0,0.0,0.0,721,18.0
213,2,108,0,0.0,0.0,725,108.0
45,3,244,1,0.0,0.0,813,500.0
61,3,12,0,0.0,0.0,829,12.0
77,3,1,0,0.0,0.0,845,1.0
81,3,214,0,0.0,0.0,849,214.0
84,3,249,0,0.0,0.0,852,249.0
156,3,105,68,0.0,0.0,924,17513.0
165,3,24,1,0.0,0.0,933,280.0
201,3,1,0,0.0,0.0,969,1.0
146,1,31,0,0.0,0.0,402,31.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,57,1,0.0,0.0,536,313.0
56,2,193,162,46.0,0.0,568,3056321.0
62,2,42,0,0.0,0.0,574,42.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,0,2,0.0,0.0,813,512.0
61,3,12,0,0.0,0.0,829,12.0
77,3,1,0,0.0,0.0,845,1.0
81,3,214,0,0.0,0.0,849,214.0
84,3,251,0,0.0,0.0,852,251.0
156,3,11,69,0.0,0.0,924,17675.0
165,3,24,1,0.0,0.0,933,280.0
201,3,1,0,0.0,0.0,969,1.0
146,1,31,0,0.0,0.0,402,31.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,58,1,0.0,0.0,536,314.0
56,2,120,195,46.0,0.0,568,3064696.0
62,2,43,0,0.0,0.0,574,43.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,5,2,0.0,0.0,813,517.0
61,3,13,0,0.0,0.0,829,13.0
77,3,1,0,0.0,0.0,845,1.0
81,3,214,0,0.0,0.0,849,214.0
84,3,252,0,0.0,0.0,852,252.0
156,3,93,69,0.0,0.0,924,17757.0
165,3,24,1,0.0,0.0,933,280.0
201,3,1,0,0.0,0.0,969,1.0
146,1,32,0,0.0,0.0,402,32.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,58,1,0.0,0.0,536,314.0
56,2,204,4,47.0,0.0,568,3081420.0
62,2,45,0,0.0,0.0,574,45.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,16,2,0.0,0.0,813,528.0
61,3,13,0,0.0,0.0,829,13.0
77,3,1,0,0.0,0.0,845,1.0
81,3,213,0,0.0,0.0,849,213.0
84,3,253,0,0.0,0.0,852,253.0
156,3,1,70,0.0,0.0,924,17921.0
165,3,24,1,0.0,0.0,933,280.0
201,3,1,0,0.0,0.0,969,1.0
146,1,32,0,0.0,0.0,402,32.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,59,1,0.0,0.0,536,315.0
56,2,254,69,47.0,0.0,568,3098110.0
62,2,47,0,0.0,0.0,574,47.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,26,2,0.0,0.0,813,538.0
61,3,14,0,0.0,0.0,829,14.0
77,3,1,0,0.0,0.0,845,1.0
81,3,213,0,0.0,0.0,849,213.0
84,3,255,0,0.0,0.0,852,255.0
156,3,167,70,0.0,0.0,924,18087.0
165,3,23,1,0.0,0.0,933,279.0
201,3,1,0,0.0,0.0,969,1.0
146,1,32,0,0.0,0.0,402,32.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,59,1,0.0,0.0,536,315.0
56,2,13,135,47.0,0.0,568,3114765.0
62,2,49,0,0.0,0.0,574,49.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,36,2,0.0,0.0,813,548.0
61,3,15,0,0.0,0.0,829,15.0
77,3,1,0,0.0,0.0,845,1.0
81,3,213,0,0.0,0.0,849,213.0
84,3,0,1,0.0,0.0,852,256.0
156,3,78,71,0.0,0.0,924,18254.0
165,3,23,1,0.0,0.0,933,279.0
201,3,1,0,0.0,0.0,969,1.0
146,1,33,0,0.0,0.0,402,33.0
157,1,4,0,0.0,0.0,413,4.0
185,1,3,0,0.0,0.0,441,3.0
24,2,60,1,0.0,0.0,536,316.0
56,2,247,199,47.0,0.0,568,3131383.0
62,2,50,0,0.0,0.0,574,50.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,46,2,0.0,0.0,813,558.0
61,3,16,0,0.0,0.0,829,16.0
77,3,1,0,0.0,0.0,845,1.0
81,3,213,0,0.0,0.0,849,213.0
84,3,2,1,0.0,0.0,852,258.0
156,3,246,71,0.0,0.0,924,18422.0
165,3,23,1,0.0,0.0,933,279.0
201,3,1,0,0.0,0.0,969,1.0
146,1,33,0,0.0,0.0,402,33.0
157,1,5,0,0.0,0.0,413,5.0
185,1,3,0,0.0,0.0,441,3.0
24,2,60,1,0.0,0.0,536,316.0
56,2,187,8,48.0,0.0,568,3147963.0
62,2,52,0,0.0,0.0,574,52.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,55,2,0.0,0.0,813,567.0
61,3,16,0,0.0,0.0,829,16.0
77,3,1,0,0.0,0.0,845,1.0
81,3,212,0,0.0,0.0,849,212.0
84,3,4,1,0.0,0.0,852,260.0
156,3,160,72,0.0,0.0,924,18592.0
165,3,22,1,0.0,0.0,933,278.0
201,3,1,0,0.0,0.0,969,1.0
146,1,34,0,0.0,0.0,402,34.0
157,1,5,0,0.0,0.0,413,5.0
185,1,3,0,0.0,0.0,441,3.0
24,2,61,1,0.0,0.0,536,317.0
56,2,86,73,48.0,0.0,568,3164502.0
62,2,54,0,0.0,0.0,574,54.0
67,2,1,0,0.0,0.0,579,1.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,64,2,0.0,0.0,813,576.0
61,3,17,0,0.0,0.0,829,17.0
77,3,1,0,0.0,0.0,845,1.0
81,3,212,0,0.0,0.0,849,212.0
84,3,5,1,0.0,0.0,852,261.0
156,3,75,73,0.0,0.0,924,18763.0
165,3,22,1,0.0,0.0,933,278.0
201,3,1,0,0.0,0.0,969,1.0
146,1,34,0,0.0,0.0,402,34.0
157,1,5,0,0.0,0.0,413,5.0
185,1,3,0,0.0,0.0,441,3.0
24,2,61,1,0.0,0.0,536,317.0
56,2,148,105,48.0,0.0,568,3172756.0
62,2,55,0,0.0,0.0,574,55.0
67,2,1,0,0.0,0.0,579,1.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,69,2,0.0,0.0,813,581.0
61,3,18,0,0.0,0.0,829,18.0
77,3,1,0,0.0,0.0,845,1.0
81,3,212,0,0.0,0.0,849,212.0
84,3,6,1,0.0,0.0,852,262.0
156,3,161,73,0.0,0.0,924,18849.0
165,3,22,1,0.0,0.0,933,278.0
201,3,1,0,0.0,0.0,969,1.0
146,1,34,0,0.0,0.0,402,34.0
157,1,5,0,0.0,0.0,413,5.0
185,1,3,0,0.0,0.0,441,3.0
24,2,61,1,0.0,0.0,536,317.0
56,2,241,169,48.0,0.0,568,3189233.0
62,2,57,0,0.0,0.0,574,57.0
67,2,1,0,0.0,0.0,579,1.0
209,2,18,0,0.0,0.0,721,18.0
213,2,109,0,0.0,0.0,725,109.0
45,3,77,2,0.0,0.0,813,589.0
61,3,19,0,0.0,0.0,829,19.0
77,3,1,0,0.0,0.0,845,1.0
81,3,212,0,0.0,0.0,849,212.0
84,3,8,1,0.0,0.0,852,264.0
156,3,78,74,0.0,0.0,924,19022.0
165,3,21,1,0.0,0.0,933,277.0
201,3,1,0,0.0,0.0,969,1.0
146,1,35,0,0.0,0.0,402,35.0
157,1,5,0,0.0,0.0,413,5.0
185,1,4,0,0.0,0.0,441,4.0
24,2,62,1,0.0,0.0,536,318.0
56,2,33,234,48.0,0.0,568,3205665.0
62,2,60,0,0.0,0.0,574,60.0
67,2,1,0,0.0,0.0,579,1.0
209,2,18,0,0.0,0.0,721,18.0
213,2,110,0,0.0,0.0,725,110.0
45,3,85,2,0.0,0.0,813,597.0
61,3,20,0,0.0,0.0,829,20.0
77,3,1,0,0.0,0.0,845,1.0
81,3,212,0,0.0,0.0,849,212.0
84,3,10,1,0.0,0.0,852,266.0
156,3,252,74,0.0,0.0,924,19196.0
165,3,21,1,0.0,0.0,933,277.0
201,3,1,0,0.0,0.0,969,1.0
146,1,35,0,0.0,0.0,402,35.0
157,1,5,0,0.0,0.0,413,5.0
185,1,4,0,0.0,0.0,441,4.0
24,2,62,1,0.0,0.0,536,318.0
56,2,36,42,49.0,0.0,568,3222052.0
62,2,62,0,0.0,0.0,574,62.0
67,2,1,0,0.0,0.0,579,1.0
209,2,18,0,0.0,0.0,721,18.0
213,2,110,0,0.0,0.0,725,110.0
45,3,92,2,0.0,0.0,813,604.0
61,3,21,0,0.0,0.0,829,21.0
77,3,1,0,0.0,0.0,845,1.0
81,3,211,0,0.0,0.0,849,211.0
84,3,11,1,0.0,0.0,852,267.0
156,3,172,75,0.0,0.0,924,19372.0
165,3,21,1,0.0,0.0,933,277.0
201,3,1,0,0.0,0.0,969,1.0
146,1,35,0,0.0,0.0,402,35.0
157,1,5,0,0.0,0.0,413,5.0
185,1,4,0,0.0,0.0,441,4.0
24,2,63,1,0.0,0.0,536,319.0
56,2,248,105,49.0,0.0,568,3238392.0
62,2,64,0,0.0,0.0,574,64.0
67,2,1,0,0.0,0.0,579,1.0
209,2,18,0,0.0,0.0,721,18.0
213,2,110,0,0.0,0.0,725,110.0
45,3,99,2,0.0,0.0,813,611.0
