0,1,2,3,4,5
131,2,31,0,0.0,0.0
77,3,122,0,0.0,0.0
79,3,1,0,0.0,0.0
87,3,181,1,0.0,0.0
143,3,219,172,26.0,0.0
147,3,19,0,0.0,0.0
201,3,28,0,0.0,0.0
47,1,30,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,122,0,0.0,0.0
79,3,1,0,0.0,0.0
87,3,185,1,0.0,0.0
143,3,96,129,26.0,0.0
147,3,18,0,0.0,0.0
201,3,29,0,0.0,0.0
47,1,29,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,123,0,0.0,0.0
79,3,1,0,0.0,0.0
87,3,190,1,0.0,0.0
143,3,251,85,26.0,0.0
147,3,18,0,0.0,0.0
201,3,30,0,0.0,0.0
47,1,28,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,123,0,0.0,0.0
79,3,1,0,0.0,0.0
87,3,194,1,0.0,0.0
143,3,174,42,26.0,0.0
147,3,17,0,0.0,0.0
201,3,31,0,0.0,0.0
47,1,26,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,124,0,0.0,0.0
79,3,1,0,0.0,0.0
87,3,199,1,0.0,0.0
143,3,120,255,25.0,0.0
147,3,17,0,0.0,0.0
201,3,32,0,0.0,0.0
47,1,26,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,124,0,0.0,0.0
87,3,201,1,0.0,0.0
143,3,231,233,25.0,0.0
147,3,16,0,0.0,0.0
201,3,33,0,0.0,0.0
47,1,25,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,124,0,0.0,0.0
87,3,206,1,0.0,0.0
143,3,214,190,25.0,0.0
147,3,16,0,0.0,0.0
201,3,34,0,0.0,0.0
47,1,23,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,125,0,0.0,0.0
87,3,210,1,0.0,0.0
143,3,221,147,25.0,0.0
147,3,15,0,0.0,0.0
201,3,36,0,0.0,0.0
47,1,22,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,125,0,0.0,0.0
87,3,215,1,0.0,0.0
143,3,255,104,25.0,0.0
147,3,15,0,0.0,0.0
201,3,37,0,0.0,0.0
47,1,21,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,125,0,0.0,0.0
87,3,219,1,0.0,0.0
143,3,58,62,25.0,0.0
147,3,14,0,0.0,0.0
201,3,39,0,0.0,0.0
47,1,19,1,0.0,0.0
131,2,31,0,0.0,0.0
77,3,126,0,0.0,0.0
87,3,224,1,0.0,0.0
143,3,143,19,25.0,0.0
147,3,14,0,0.0,0.0
201,3,40,0,0.0,0.0
47,1,18,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,126,0,0.0,0.0
87,3,228,1,0.0,0.0
143,3,255,232,24.0,0.0
147,3,13,0,0.0,0.0
201,3,42,0,0.0,0.0
47,1,17,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,127,0,0.0,0.0
87,3,231,1,0.0,0.0
143,3,193,211,24.0,0.0
147,3,13,0,0.0,0.0
201,3,43,0,0.0,0.0
47,1,16,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,127,0,0.0,0.0
87,3,235,1,0.0,0.0
143,3,90,169,24.0,0.0
147,3,13,0,0.0,0.0
201,3,45,0,0.0,0.0
47,1,14,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,127,0,0.0,0.0
87,3,240,1,0.0,0.0
143,3,15,127,24.0,0.0
147,3,12,0,0.0,0.0
201,3,46,0,0.0,0.0
47,1,13,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,128,0,0.0,0.0
87,3,244,1,0.0,0.0
143,3,223,84,24.0,0.0
147,3,12,0,0.0,0.0
201,3,48,0,0.0,0.0
47,1,12,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,128,0,0.0,0.0
87,3,248,1,0.0,0.0
143,3,205,42,24.0,0.0
147,3,12,0,0.0,0.0
201,3,50,0,0.0,0.0
47,1,10,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,129,0,0.0,0.0
87,3,253,1,0.0,0.0
143,3,215,0,24.0,0.0
147,3,11,0,0.0,0.0
201,3,52,0,0.0,0.0
47,1,10,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,129,0,0.0,0.0
87,3,255,1,0.0,0.0
143,3,231,235,23.0,0.0
147,3,11,0,0.0,0.0
201,3,53,0,0.0,0.0
47,1,8,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,129,0,0.0,0.0
87,3,3,2,0.0,0.0
143,3,29,194,23.0,0.0
147,3,11,0,0.0,0.0
201,3,56,0,0.0,0.0
47,1,7,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,130,0,0.0,0.0
87,3,8,2,0.0,0.0
143,3,114,152,23.0,0.0
147,3,10,0,0.0,0.0
201,3,58,0,0.0,0.0
47,1,6,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,130,0,0.0,0.0
87,3,12,2,0.0,0.0
143,3,228,110,23.0,0.0
147,3,10,0,0.0,0.0
201,3,60,0,0.0,0.0
47,1,4,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,131,0,0.0,0.0
87,3,16,2,0.0,0.0
143,3,118,69,23.0,0.0
147,3,10,0,0.0,0.0
201,3,63,0,0.0,0.0
47,1,4,1,0.0,0.0
131,2,32,0,0.0,0.0
77,3,131,0,0.0,0.0
87,3,18,2,0.0,0.0
143,3,202,48,23.0,0.0
147,3,9,0,0.0,0.0
201,3,64,0,0.0,0.0
47,1,2,1,0.0,0.0
131,2,33,0,0.0,0.0
77,3,131,0,0.0,0.0
87,3,23,2,0.0,0.0
143,3,138,7,23.0,0.0
147,3,9,0,0.0,0.0
201,3,66,0,0.0,0.0
47,1,1,1,0.0,0.0
131,2,33,0,0.0,0.0
77,3,132,0,0.0,0.0
87,3,27,2,0.0,0.0
143,3,106,222,22.0,0.0
147,3,9,0,0.0,0.0
201,3,69,0,0.0,0.0
47,1,0,1,0.0,0.0
131,2,33,0,0.0,0.0
77,3,132,0,0.0,0.0
87,3,31,2,0.0,0.0
143,3,106,181,22.0,0.0
147,3,8,0,0.0,0.0
201,3,72,0,0.0,0.0
47,1,254,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,133,0,0.0,0.0
87,3,35,2,0.0,0.0
143,3,138,140,22.0,0.0
147,3,8,0,0.0,0.0
201,3,74,0,0.0,0.0
47,1,253,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,133,0,0.0,0.0
87,3,39,2,0.0,0.0
143,3,203,99,22.0,0.0
147,3,8,0,0.0,0.0
201,3,77,0,0.0,0.0
47,1,252,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,133,0,0.0,0.0
87,3,43,2,0.0,0.0
143,3,45,59,22.0,0.0
147,3,8,0,0.0,0.0
201,3,80,0,0.0,0.0
47,1,251,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,134,0,0.0,0.0
87,3,45,2,0.0,0.0
143,3,234,38,22.0,0.0
147,3,7,0,0.0,0.0
201,3,82,0,0.0,0.0
47,1,249,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,134,0,0.0,0.0
87,3,50,2,0.0,0.0
143,3,127,254,21.0,0.0
147,3,7,0,0.0,0.0
201,3,85,0,0.0,0.0
47,1,248,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,134,0,0.0,0.0
87,3,54,2,0.0,0.0
143,3,53,214,21.0,0.0
147,3,7,0,0.0,0.0
201,3,89,0,0.0,0.0
47,1,247,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,135,0,0.0,0.0
87,3,58,2,0.0,0.0
143,3,13,174,21.0,0.0
147,3,7,0,0.0,0.0
201,3,92,0,0.0,0.0
47,1,245,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,135,0,0.0,0.0
87,3,61,2,0.0,0.0
143,3,8,134,21.0,0.0
147,3,6,0,0.0,0.0
201,3,96,0,0.0,0.0
47,1,244,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,136,0,0.0,0.0
87,3,65,2,0.0,0.0
143,3,38,94,21.0,0.0
147,3,6,0,0.0,0.0
201,3,99,0,0.0,0.0
47,1,243,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,136,0,0.0,0.0
87,3,67,2,0.0,0.0
143,3,66,74,21.0,0.0
147,3,6,0,0.0,0.0
201,3,101,0,0.0,0.0
47,1,242,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,136,0,0.0,0.0
87,3,71,2,0.0,0.0
143,3,149,34,21.0,0.0
147,3,6,0,0.0,0.0
201,3,105,0,0.0,0.0
47,1,241,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,137,0,0.0,0.0
87,3,75,2,0.0,0.0
143,3,12,251,20.0,0.0
147,3,6,0,0.0,0.0
201,3,109,0,0.0,0.0
47,1,239,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,137,0,0.0,0.0
87,3,79,2,0.0,0.0
143,3,166,211,20.0,0.0
147,3,5,0,0.0,0.0
201,3,114,0,0.0,0.0
47,1,238,0,0.0,0.0
131,2,33,0,0.0,0.0
77,3,138,0,0.0,0.0
87,3,82,2,0.0,0.0
143,3,101,172,20.0,0.0
147,3,5,0,0.0,0.0
201,3,118,0,0.0,0.0
47,1,236,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,138,0,0.0,0.0
87,3,86,2,0.0,0.0
143,3,72,133,20.0,0.0
147,3,5,0,0.0,0.0
201,3,123,0,0.0,0.0
47,1,235,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,138,0,0.0,0.0
87,3,90,2,0.0,0.0
143,3,80,94,20.0,0.0
147,3,5,0,0.0,0.0
201,3,127,0,0.0,0.0
47,1,234,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,139,0,0.0,0.0
87,3,91,2,0.0,0.0
143,3,226,74,20.0,0.0
147,3,5,0,0.0,0.0
201,3,130,0,0.0,0.0
47,1,233,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,139,0,0.0,0.0
87,3,95,2,0.0,0.0
143,3,34,36,20.0,0.0
147,3,4,0,0.0,0.0
201,3,135,0,0.0,0.0
47,1,232,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,140,0,0.0,0.0
87,3,99,2,0.0,0.0
143,3,135,253,19.0,0.0
147,3,4,0,0.0,0.0
201,3,140,0,0.0,0.0
47,1,230,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,140,0,0.0,0.0
87,3,102,2,0.0,0.0
143,3,18,215,19.0,0.0
147,3,4,0,0.0,0.0
201,3,145,0,0.0,0.0
47,1,229,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,140,0,0.0,0.0
87,3,105,2,0.0,0.0
143,3,196,176,19.0,0.0
147,3,4,0,0.0,0.0
201,3,151,0,0.0,0.0
47,1,228,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,141,0,0.0,0.0
87,3,109,2,0.0,0.0
143,3,155,138,19.0,0.0
147,3,4,0,0.0,0.0
201,3,157,0,0.0,0.0
47,1,227,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,141,0,0.0,0.0
87,3,110,2,0.0,0.0
143,3,149,119,19.0,0.0
147,3,4,0,0.0,0.0
201,3,160,0,0.0,0.0
47,1,226,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,141,0,0.0,0.0
87,3,114,2,0.0,0.0
143,3,167,81,19.0,0.0
147,3,4,0,0.0,0.0
201,3,166,0,0.0,0.0
47,1,224,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,142,0,0.0,0.0
87,3,117,2,0.0,0.0
143,3,223,43,19.0,0.0
147,3,3,0,0.0,0.0
201,3,172,0,0.0,0.0
47,1,223,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,142,0,0.0,0.0
87,3,120,2,0.0,0.0
143,3,63,6,19.0,0.0
147,3,3,0,0.0,0.0
201,3,178,0,0.0,0.0
47,1,221,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,143,0,0.0,0.0
87,3,123,2,0.0,0.0
143,3,198,224,18.0,0.0
147,3,3,0,0.0,0.0
201,3,185,0,0.0,0.0
47,1,220,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,143,0,0.0,0.0
87,3,126,2,0.0,0.0
143,3,117,187,18.0,0.0
147,3,3,0,0.0,0.0
201,3,192,0,0.0,0.0
47,1,219,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,144,0,0.0,0.0
87,3,129,2,0.0,0.0
143,3,75,150,18.0,0.0
147,3,3,0,0.0,0.0
201,3,199,0,0.0,0.0
47,1,218,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,144,0,0.0,0.0
87,3,131,2,0.0,0.0
143,3,197,131,18.0,0.0
147,3,3,0,0.0,0.0
201,3,203,0,0.0,0.0
47,1,217,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,144,0,0.0,0.0
87,3,134,2,0.0,0.0
143,3,216,94,18.0,0.0
147,3,3,0,0.0,0.0
201,3,211,0,0.0,0.0
47,1,215,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,145,0,0.0,0.0
87,3,136,2,0.0,0.0
143,3,19,58,18.0,0.0
147,3,3,0,0.0,0.0
201,3,219,0,0.0,0.0
47,1,214,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,145,0,0.0,0.0
87,3,139,2,0.0,0.0
143,3,119,21,18.0,0.0
147,3,2,0,0.0,0.0
201,3,227,0,0.0,0.0
47,1,213,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,145,0,0.0,0.0
87,3,142,2,0.0,0.0
143,3,3,241,17.0,0.0
147,3,2,0,0.0,0.0
201,3,235,0,0.0,0.0
47,1,212,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,146,0,0.0,0.0
87,3,143,2,0.0,0.0
143,3,217,222,17.0,0.0
147,3,2,0,0.0,0.0
201,3,240,0,0.0,0.0
47,1,211,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,146,0,0.0,0.0
87,3,146,2,0.0,0.0
143,3,163,186,17.0,0.0
147,3,2,0,0.0,0.0
201,3,249,0,0.0,0.0
47,1,209,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,147,0,0.0,0.0
87,3,148,2,0.0,0.0
143,3,151,150,17.0,0.0
147,3,2,0,0.0,0.0
201,3,2,1,0.0,0.0
47,1,208,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,147,0,0.0,0.0
87,3,151,2,0.0,0.0
143,3,179,114,17.0,0.0
147,3,2,0,0.0,0.0
201,3,11,1,0.0,0.0
47,1,207,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,147,0,0.0,0.0
87,3,153,2,0.0,0.0
143,3,250,78,17.0,0.0
147,3,2,0,0.0,0.0
201,3,21,1,0.0,0.0
47,1,205,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,148,0,0.0,0.0
87,3,156,2,0.0,0.0
143,3,106,43,17.0,0.0
147,3,2,0,0.0,0.0
201,3,32,1,0.0,0.0
47,1,204,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,148,0,0.0,0.0
87,3,158,2,0.0,0.0
143,3,5,8,17.0,0.0
147,3,2,0,0.0,0.0
201,3,42,1,0.0,0.0
47,1,203,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,148,0,0.0,0.0
87,3,159,2,0.0,0.0
143,3,97,246,16.0,0.0
147,3,2,0,0.0,0.0
201,3,48,1,0.0,0.0
47,1,202,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,149,0,0.0,0.0
87,3,161,2,0.0,0.0
143,3,59,211,16.0,0.0
147,3,2,0,0.0,0.0
201,3,59,1,0.0,0.0
47,1,201,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,149,0,0.0,0.0
87,3,163,2,0.0,0.0
143,3,63,176,16.0,0.0
147,3,2,0,0.0,0.0
201,3,70,1,0.0,0.0
47,1,199,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,150,0,0.0,0.0
87,3,165,2,0.0,0.0
143,3,110,141,16.0,0.0
147,3,1,0,0.0,0.0
201,3,82,1,0.0,0.0
47,1,198,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,150,0,0.0,0.0
87,3,167,2,0.0,0.0
143,3,199,106,16.0,0.0
147,3,1,0,0.0,0.0
201,3,95,1,0.0,0.0
47,1,197,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,151,0,0.0,0.0
87,3,169,2,0.0,0.0
143,3,75,72,16.0,0.0
147,3,1,0,0.0,0.0
201,3,108,1,0.0,0.0
47,1,195,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,151,0,0.0,0.0
87,3,171,2,0.0,0.0
143,3,250,37,16.0,0.0
147,3,1,0,0.0,0.0
201,3,121,1,0.0,0.0
47,1,195,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,151,0,0.0,0.0
87,3,172,2,0.0,0.0
143,3,226,20,16.0,0.0
147,3,1,0,0.0,0.0
201,3,128,1,0.0,0.0
47,1,193,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,152,0,0.0,0.0
87,3,174,2,0.0,0.0
143,3,209,242,15.0,0.0
147,3,1,0,0.0,0.0
201,3,142,1,0.0,0.0
47,1,192,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,152,0,0.0,0.0
87,3,175,2,0.0,0.0
143,3,236,208,15.0,0.0
147,3,1,0,0.0,0.0
201,3,156,1,0.0,0.0
47,1,191,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,152,0,0.0,0.0
87,3,177,2,0.0,0.0
143,3,51,175,15.0,0.0
147,3,1,0,0.0,0.0
201,3,171,1,0.0,0.0
47,1,189,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,153,0,0.0,0.0
87,3,178,2,0.0,0.0
143,3,165,141,15.0,0.0
147,3,1,0,0.0,0.0
201,3,186,1,0.0,0.0
47,1,188,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,153,0,0.0,0.0
87,3,180,2,0.0,0.0
143,3,66,108,15.0,0.0
147,3,1,0,0.0,0.0
201,3,202,1,0.0,0.0
47,1,187,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,153,0,0.0,0.0
87,3,180,2,0.0,0.0
143,3,162,91,15.0,0.0
147,3,1,0,0.0,0.0
201,3,211,1,0.0,0.0
47,1,186,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,154,0,0.0,0.0
87,3,182,2,0.0,0.0
143,3,129,58,15.0,0.0
147,3,1,0,0.0,0.0
201,3,227,1,0.0,0.0
47,1,185,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,154,0,0.0,0.0
87,3,183,2,0.0,0.0
143,3,140,25,15.0,0.0
147,3,1,0,0.0,0.0
201,3,245,1,0.0,0.0
47,1,183,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,155,0,0.0,0.0
87,3,184,2,0.0,0.0
143,3,196,248,14.0,0.0
147,3,1,0,0.0,0.0
201,3,7,2,0.0,0.0
47,1,182,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,155,0,0.0,0.0
87,3,185,2,0.0,0.0
143,3,39,216,14.0,0.0
147,3,1,0,0.0,0.0
201,3,25,2,0.0,0.0
47,1,182,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,155,0,0.0,0.0
87,3,186,2,0.0,0.0
143,3,233,199,14.0,0.0
147,3,1,0,0.0,0.0
201,3,35,2,0.0,0.0
47,1,180,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,156,0,0.0,0.0
87,3,186,2,0.0,0.0
143,3,143,167,14.0,0.0
147,3,1,0,0.0,0.0
201,3,54,2,0.0,0.0
47,1,179,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,156,0,0.0,0.0
87,3,187,2,0.0,0.0
143,3,97,135,14.0,0.0
147,3,1,0,0.0,0.0
201,3,74,2,0.0,0.0
47,1,178,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,156,0,0.0,0.0
87,3,188,2,0.0,0.0
143,3,95,103,14.0,0.0
201,3,95,2,0.0,0.0
47,1,176,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,157,0,0.0,0.0
87,3,189,2,0.0,0.0
143,3,138,71,14.0,0.0
201,3,117,2,0.0,0.0
47,1,175,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,157,0,0.0,0.0
87,3,189,2,0.0,0.0
143,3,225,39,14.0,0.0
201,3,139,2,0.0,0.0
47,1,174,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,158,0,0.0,0.0
87,3,190,2,0.0,0.0
143,3,101,8,14.0,0.0
201,3,162,2,0.0,0.0
47,1,173,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,158,0,0.0,0.0
87,3,190,2,0.0,0.0
143,3,184,248,13.0,0.0
201,3,174,2,0.0,0.0
47,1,172,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,158,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,127,217,13.0,0.0
201,3,198,2,0.0,0.0
47,1,171,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,159,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,114,186,13.0,0.0
201,3,223,2,0.0,0.0
47,1,169,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,159,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,147,155,13.0,0.0
201,3,249,2,0.0,0.0
47,1,168,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,160,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,224,124,13.0,0.0
201,3,20,3,0.0,0.0
47,1,167,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,160,0,0.0,0.0
87,3,192,2,0.0,0.0
143,3,90,94,13.0,0.0
201,3,47,3,0.0,0.0
47,1,166,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,160,0,0.0,0.0
87,3,192,2,0.0,0.0
143,3,40,79,13.0,0.0
201,3,61,3,0.0,0.0
47,1,165,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,161,0,0.0,0.0
87,3,192,2,0.0,0.0
143,3,229,48,13.0,0.0
201,3,90,3,0.0,0.0
47,1,164,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,161,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,208,18,13.0,0.0
201,3,120,3,0.0,0.0
47,1,163,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,161,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,231,244,12.0,0.0
201,3,151,3,0.0,0.0
47,1,161,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,162,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,44,215,12.0,0.0
201,3,183,3,0.0,0.0
47,1,160,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,162,0,0.0,0.0
87,3,191,2,0.0,0.0
143,3,157,185,12.0,0.0
201,3,216,3,0.0,0.0
47,1,159,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,163,0,0.0,0.0
87,3,190,2,0.0,0.0
143,3,60,156,12.0,0.0
201,3,250,3,0.0,0.0
47,1,158,0,0.0,0.0
131,2,35,0,0.0,0.0
77,3,163,0,0.0,0.0
87,3,190,2,0.0,0.0
143,3,156,141,12.0,0.0
201,3,11,4,0.0,0.0
47,1,157,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,163,0,0.0,0.0
87,3,189,2,0.0,0.0
143,3,126,112,12.0,0.0
201,3,47,4,0.0,0.0
47,1,156,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,164,0,0.0,0.0
87,3,189,2,0.0,0.0
143,3,141,83,12.0,0.0
201,3,83,4,0.0,0.0
47,1,155,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,164,0,0.0,0.0
87,3,188,2,0.0,0.0
143,3,201,54,12.0,0.0
201,3,121,4,0.0,0.0
47,1,153,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,164,0,0.0,0.0
87,3,187,2,0.0,0.0
143,3,50,26,12.0,0.0
201,3,161,4,0.0,0.0
47,1,153,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,164,0,0.0,0.0
87,3,187,2,0.0,0.0
143,3,247,11,12.0,0.0
201,3,181,4,0.0,0.0
47,1,152,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,165,0,0.0,0.0
87,3,186,2,0.0,0.0
143,3,164,239,11.0,0.0
201,3,222,4,0.0,0.0
47,1,150,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,165,0,0.0,0.0
87,3,185,2,0.0,0.0
143,3,126,211,11.0,0.0
201,3,8,5,0.0,0.0
47,1,149,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,166,0,0.0,0.0
87,3,184,2,0.0,0.0
143,3,133,183,11.0,0.0
201,3,52,5,0.0,0.0
47,1,148,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,166,0,0.0,0.0
87,3,183,2,0.0,0.0
143,3,184,155,11.0,0.0
201,3,97,5,0.0,0.0
47,1,147,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,166,0,0.0,0.0
87,3,182,2,0.0,0.0
143,3,25,128,11.0,0.0
201,3,144,5,0.0,0.0
47,1,146,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,167,0,0.0,0.0
87,3,180,2,0.0,0.0
143,3,167,100,11.0,0.0
201,3,192,5,0.0,0.0
47,1,144,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,167,0,0.0,0.0
87,3,179,2,0.0,0.0
143,3,97,73,11.0,0.0
201,3,241,5,0.0,0.0
47,1,144,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,167,0,0.0,0.0
87,3,178,2,0.0,0.0
143,3,207,59,11.0,0.0
201,3,11,6,0.0,0.0
47,1,143,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,168,0,0.0,0.0
87,3,177,2,0.0,0.0
143,3,205,32,11.0,0.0
201,3,63,6,0.0,0.0
47,1,142,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,168,0,0.0,0.0
87,3,175,2,0.0,0.0
143,3,248,5,11.0,0.0
201,3,117,6,0.0,0.0
47,1,140,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,169,0,0.0,0.0
87,3,174,2,0.0,0.0
143,3,79,235,10.0,0.0
201,3,172,6,0.0,0.0
47,1,139,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,169,0,0.0,0.0
87,3,172,2,0.0,0.0
143,3,212,208,10.0,0.0
201,3,229,6,0.0,0.0
47,1,139,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,169,0,0.0,0.0
87,3,171,2,0.0,0.0
143,3,167,195,10.0,0.0
201,3,2,7,0.0,0.0
47,1,138,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,170,0,0.0,0.0
87,3,169,2,0.0,0.0
143,3,110,169,10.0,0.0
201,3,62,7,0.0,0.0
47,1,136,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,170,0,0.0,0.0
87,3,167,2,0.0,0.0
143,3,98,143,10.0,0.0
201,3,124,7,0.0,0.0
47,1,135,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,170,0,0.0,0.0
87,3,165,2,0.0,0.0
143,3,130,117,10.0,0.0
201,3,187,7,0.0,0.0
47,1,134,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,171,0,0.0,0.0
87,3,163,2,0.0,0.0
143,3,207,91,10.0,0.0
201,3,253,7,0.0,0.0
47,1,133,0,0.0,0.0
131,2,34,0,0.0,0.0
77,3,171,0,0.0,0.0
87,3,161,2,0.0,0.0
143,3,72,66,10.0,0.0
201,3,64,8,0.0,0.0
47,1,132,0,0.0,0.0
